ds,y
8/21/2018,1
8/22/2018,1
8/23/2018,3
8/24/2018,3
8/25/2018,2
8/26/2018,4
8/27/2018,7
8/28/2018,1
8/29/2018,6
8/30/2018,6
8/31/2018,7
9/1/2018,10
9/2/2018,4
9/3/2018,3
9/4/2018,5
9/5/2018,7
9/6/2018,3
9/7/2018,7
9/8/2018,6
9/9/2018,4
9/10/2018,8
9/11/2018,6
9/12/2018,5
9/13/2018,13
9/14/2018,10
9/15/2018,4
9/16/2018,10
9/17/2018,14
9/18/2018,13
9/19/2018,4
9/20/2018,4
9/21/2018,2
9/22/2018,4
9/23/2018,5
9/24/2018,6
9/25/2018,6
9/26/2018,8
9/27/2018,2
9/28/2018,5
9/29/2018,5
9/30/2018,7
10/1/2018,7
10/2/2018,4
10/3/2018,5
10/4/2018,2
10/5/2018,13
10/6/2018,3
10/7/2018,2
10/8/2018,20
10/9/2018,17
10/10/2018,6
10/11/2018,8
10/12/2018,11
10/13/2018,5
10/14/2018,11
10/15/2018,5
10/16/2018,17
10/17/2018,7
10/18/2018,6
10/19/2018,13
10/20/2018,14
10/21/2018,6
10/22/2018,7
10/23/2018,19
10/24/2018,11
10/25/2018,14
10/26/2018,10
10/27/2018,19
10/28/2018,11
10/29/2018,13
10/30/2018,13
10/31/2018,18
11/1/2018,23
11/2/2018,21
11/3/2018,19
11/4/2018,34
11/5/2018,20
11/6/2018,20
11/7/2018,14
11/8/2018,22
11/9/2018,19
11/10/2018,20
11/11/2018,33
11/12/2018,29
11/13/2018,22
11/14/2018,22
11/15/2018,31
11/16/2018,19
11/17/2018,23
11/18/2018,28
11/19/2018,38
11/20/2018,26
11/21/2018,33
11/22/2018,40
11/23/2018,29
11/24/2018,37
11/25/2018,29
11/26/2018,17
11/27/2018,19
11/28/2018,30
11/29/2018,23
11/30/2018,22
12/1/2018,34
12/2/2018,51
12/3/2018,53
12/4/2018,27
12/5/2018,39
12/6/2018,42
12/7/2018,40
12/8/2018,51
12/9/2018,77
12/10/2018,78
12/11/2018,56
12/12/2018,60
12/13/2018,50
12/14/2018,72
12/15/2018,87
12/16/2018,91
12/17/2018,96
12/18/2018,105
12/19/2018,92
12/20/2018,101
12/21/2018,111
12/22/2018,153
12/23/2018,158
12/24/2018,123
12/25/2018,181
12/26/2018,170
12/27/2018,167
12/28/2018,199
12/29/2018,173
12/30/2018,154
12/31/2018,138
1/1/2019,142
1/2/2019,161
1/3/2019,120
1/4/2019,134
1/5/2019,103
1/6/2019,111
1/7/2019,92
1/8/2019,103
1/9/2019,105
1/10/2019,63
1/11/2019,74
1/12/2019,78
1/13/2019,154
1/14/2019,112
1/15/2019,87
1/16/2019,93
1/17/2019,95
1/18/2019,117
1/19/2019,118
1/20/2019,125
1/21/2019,147
1/22/2019,138
1/23/2019,166
1/24/2019,150
1/25/2019,110
1/26/2019,126
1/27/2019,141
1/28/2019,208
1/29/2019,176
1/30/2019,152
1/31/2019,166
2/1/2019,154
2/2/2019,184
2/3/2019,228
2/4/2019,201
2/5/2019,228
2/6/2019,211
2/7/2019,213
2/8/2019,176
2/9/2019,237
2/10/2019,235
2/11/2019,250
2/12/2019,238
2/13/2019,175
2/14/2019,169
2/15/2019,177
2/16/2019,200
2/17/2019,228
2/18/2019,228
2/19/2019,229
2/20/2019,194
2/21/2019,168
2/22/2019,165
2/23/2019,218
2/24/2019,184
2/25/2019,159
2/26/2019,162
2/27/2019,147
2/28/2019,133
3/1/2019,145
3/2/2019,160
3/3/2019,172
3/4/2019,162
3/5/2019,156
3/6/2019,116
3/7/2019,121
3/8/2019,125
3/9/2019,152
3/10/2019,177
3/11/2019,160
3/12/2019,142
3/13/2019,139
3/14/2019,127
3/15/2019,111
3/16/2019,119
3/17/2019,116
3/18/2019,115
3/19/2019,112
3/20/2019,107
3/21/2019,101
3/22/2019,90
3/23/2019,88
3/24/2019,83
3/25/2019,96
3/26/2019,81
3/27/2019,85
3/28/2019,71
3/29/2019,71
3/30/2019,80
3/31/2019,66
4/1/2019,77
4/2/2019,52
4/3/2019,71
4/4/2019,52
4/5/2019,46
4/6/2019,72
4/7/2019,51
4/8/2019,49
4/9/2019,55
4/10/2019,35
4/11/2019,58
4/12/2019,46
4/13/2019,39
4/14/2019,45
4/15/2019,48
4/16/2019,45
4/17/2019,43
4/18/2019,32
4/19/2019,38
4/20/2019,28
4/21/2019,26
4/22/2019,30
4/23/2019,34
4/24/2019,29
4/25/2019,37
4/26/2019,38
4/27/2019,43
4/28/2019,28
4/29/2019,30
4/30/2019,60
5/1/2019,21
5/2/2019,30
5/3/2019,23
5/4/2019,31
5/5/2019,19
5/6/2019,24
5/7/2019,28
5/8/2019,16
5/9/2019,28
5/10/2019,17
5/11/2019,12
5/12/2019,10
5/13/2019,18
5/14/2019,12
5/15/2019,23
5/16/2019,16
5/17/2019,10
5/18/2019,11
5/19/2019,13
5/20/2019,20
5/21/2019,10
5/22/2019,9
5/23/2019,8
5/24/2019,12
5/25/2019,9
5/26/2019,11
5/27/2019,13
5/28/2019,12
5/29/2019,21
5/30/2019,19
5/31/2019,10
6/1/2019,10
6/2/2019,12
6/3/2019,14
6/4/2019,14
6/5/2019,7
6/6/2019,9
6/7/2019,11
6/8/2019,11
6/9/2019,8
6/10/2019,6
6/11/2019,9
6/12/2019,13
6/13/2019,5
6/14/2019,12
6/15/2019,7
6/16/2019,11
6/17/2019,6
6/18/2019,7
6/19/2019,4
6/20/2019,9
6/21/2019,7
6/22/2019,1
6/23/2019,11
6/24/2019,10
6/25/2019,7
6/26/2019,9
6/27/2019,6
6/28/2019,6
6/29/2019,10
6/30/2019,11
7/1/2019,8
7/2/2019,9
7/3/2019,4
7/4/2019,8
7/5/2019,1
7/6/2019,6
7/7/2019,8
7/8/2019,4
7/9/2019,7
7/10/2019,5
7/11/2019,7
7/12/2019,6
7/13/2019,9
7/14/2019,15
7/15/2019,6
7/16/2019,13
7/17/2019,6
7/18/2019,8
7/19/2019,7
7/20/2019,5
7/21/2019,7
7/22/2019,6
7/23/2019,11
7/24/2019,4
7/25/2019,7
7/26/2019,5
7/27/2019,7
7/28/2019,3
7/29/2019,9
7/30/2019,7
7/31/2019,2
8/1/2019,4
8/2/2019,8
8/3/2019,4
8/4/2019,8
8/5/2019,6
8/6/2019,7
8/7/2019,8
8/8/2019,5
8/9/2019,3
8/10/2019,4
8/11/2019,5
8/12/2019,10
8/13/2019,11
8/14/2019,11
8/15/2019,7
8/16/2019,6
8/17/2019,7
8/18/2019,10
8/19/2019,8
8/20/2019,13
8/21/2019,7
8/22/2019,2
8/23/2019,11
8/24/2019,9
8/25/2019,10
8/26/2019,11
8/27/2019,18
8/28/2019,24
8/29/2019,10
8/30/2019,5
8/31/2019,13
9/1/2019,9
9/2/2019,9
9/3/2019,15
9/4/2019,16
9/5/2019,6
9/6/2019,7
9/7/2019,6
9/8/2019,6
9/9/2019,8
9/10/2019,11
9/11/2019,11
9/12/2019,16
9/13/2019,10
9/14/2019,9
9/15/2019,12
9/16/2019,13
9/17/2019,16
9/18/2019,13
9/19/2019,14
9/20/2019,11
9/21/2019,13
9/22/2019,22
9/23/2019,16
9/24/2019,10
9/25/2019,14
9/26/2019,6
9/27/2019,19
9/28/2019,17
9/29/2019,19
9/30/2019,14
10/1/2019,23
10/2/2019,17
10/3/2019,23
10/4/2019,22
10/5/2019,27
10/6/2019,45
10/7/2019,40
10/8/2019,29
10/9/2019,44
10/10/2019,34
10/11/2019,28
10/12/2019,43
10/13/2019,31
10/14/2019,49
10/15/2019,40
10/16/2019,56
10/17/2019,44
10/18/2019,31
10/19/2019,48
10/20/2019,51
10/21/2019,62
10/22/2019,58
10/23/2019,51
10/24/2019,60
10/25/2019,66
10/26/2019,70
10/27/2019,83
10/28/2019,84
10/29/2019,102
10/30/2019,84
10/31/2019,80
11/1/2019,76
11/2/2019,100
11/3/2019,93
11/4/2019,129
11/5/2019,132
11/6/2019,110
11/7/2019,108
11/8/2019,86
11/9/2019,85
11/10/2019,101
11/11/2019,110
11/12/2019,130
11/13/2019,109
11/14/2019,90
11/15/2019,101
11/16/2019,104
11/17/2019,115
11/18/2019,131
11/19/2019,126
11/20/2019,114
11/21/2019,136
11/22/2019,138
11/23/2019,120
11/24/2019,159
11/25/2019,138
11/26/2019,141
11/27/2019,146
11/28/2019,125
11/29/2019,163
11/30/2019,156
12/1/2019,157
12/2/2019,149
12/3/2019,117
12/4/2019,117
12/5/2019,131
12/6/2019,145
12/7/2019,142
12/8/2019,255
12/9/2019,208
12/10/2019,237
12/11/2019,165
12/12/2019,214
12/13/2019,202
12/14/2019,196
12/15/2019,258
12/16/2019,271
12/17/2019,310
12/18/2019,251
12/19/2019,244
12/20/2019,231
12/21/2019,301
12/22/2019,331
12/23/2019,332
12/24/2019,314
12/25/2019,442
12/26/2019,428
12/27/2019,379
12/28/2019,366
12/29/2019,371
12/30/2019,358
12/31/2019,280
1/1/2020,311
1/2/2020,299
1/3/2020,274
1/4/2020,325
1/5/2020,321
1/6/2020,298
1/7/2020,243
1/8/2020,259
1/9/2020,279
1/10/2020,249
1/11/2020,303
1/12/2020,327
1/13/2020,330
1/14/2020,324
1/15/2020,262
1/16/2020,322
1/17/2020,281
1/18/2020,296
1/19/2020,279
1/20/2020,277
1/21/2020,295
1/22/2020,263
1/23/2020,272
1/24/2020,312
1/25/2020,377
1/26/2020,378
1/27/2020,367
1/28/2020,360
1/29/2020,353
1/30/2020,367
1/31/2020,297
2/1/2020,373
2/2/2020,409
2/3/2020,421
2/4/2020,368
2/5/2020,376
2/6/2020,339
2/7/2020,315
2/8/2020,298
2/9/2020,400
2/10/2020,373
2/11/2020,345
2/12/2020,267
2/13/2020,306
2/14/2020,259
2/15/2020,286
2/16/2020,311
2/17/2020,275
2/18/2020,268
2/19/2020,274
2/20/2020,237
2/21/2020,156
2/22/2020,210
2/23/2020,219
2/24/2020,199
2/25/2020,212
2/26/2020,180
2/27/2020,167
2/28/2020,164
2/29/2020,162
3/1/2020,213
3/2/2020,257
3/3/2020,238
3/4/2020,218
3/5/2020,188
3/6/2020,169
3/7/2020,141
3/8/2020,184
3/9/2020,193
3/10/2020,176
3/11/2020,149
3/12/2020,173
3/13/2020,193
3/14/2020,123
3/15/2020,112
3/16/2020,117
3/17/2020,92
3/18/2020,85
3/19/2020,70
3/20/2020,65
3/21/2020,34
3/22/2020,39
3/23/2020,34
3/24/2020,23
3/25/2020,18
3/26/2020,20
3/27/2020,8
3/28/2020,6
3/29/2020,7
3/30/2020,5
3/31/2020,9
11/1/2021,12
11/2/2021,23
11/3/2021,25
11/4/2021,23
11/5/2021,15
11/6/2021,16
11/7/2021,21
11/8/2021,22
11/9/2021,36
11/10/2021,30
11/11/2021,23
11/12/2021,20
11/13/2021,19
11/14/2021,25
11/15/2021,21
11/16/2021,40
11/17/2021,31
11/18/2021,43
11/19/2021,34
11/20/2021,20
11/21/2021,40
11/22/2021,44
11/23/2021,40
11/24/2021,30
11/25/2021,36
11/26/2021,35
11/27/2021,33
11/28/2021,40
11/29/2021,49
11/30/2021,47
12/1/2021,54
12/2/2021,57
12/3/2021,41
12/4/2021,63
12/5/2021,66
12/6/2021,75
12/7/2021,66
12/8/2021,79
12/9/2021,71
12/10/2021,61
12/11/2021,59
12/12/2021,79
12/13/2021,91
12/14/2021,117
12/15/2021,84
12/16/2021,112
12/17/2021,89
12/18/2021,114
12/19/2021,125
12/20/2021,151
12/21/2021,147
12/22/2021,109
12/23/2021,98
12/24/2021,98
12/25/2021,124
12/26/2021,128
12/27/2021,111
12/28/2021,122
12/29/2021,82
12/30/2021,71
12/31/2021,48
1/1/2022,48
1/2/2022,63
1/3/2022,35
1/4/2022,48
1/5/2022,31
1/6/2022,31
1/7/2022,24
1/8/2022,19
1/9/2022,19
1/10/2022,32
1/11/2022,19
1/12/2022,19
1/13/2022,30
1/14/2022,27
1/15/2022,22
1/16/2022,21
1/17/2022,29
1/18/2022,21
1/19/2022,17
1/20/2022,16
1/21/2022,22
1/22/2022,10
1/23/2022,10
1/24/2022,8
1/25/2022,22
1/26/2022,13
1/27/2022,11
1/28/2022,7
1/29/2022,12
1/30/2022,17
1/31/2022,21
2/1/2022,26
2/2/2022,20
2/3/2022,23
2/4/2022,24
2/5/2022,25
2/6/2022,20
2/7/2022,29
2/8/2022,32
2/9/2022,27
2/10/2022,24
2/11/2022,22
2/12/2022,31
2/13/2022,27
2/14/2022,30
2/15/2022,32
2/16/2022,29
2/17/2022,55
2/18/2022,35
2/19/2022,30
2/20/2022,53
2/21/2022,39
2/22/2022,48
2/23/2022,48
2/24/2022,29
2/25/2022,24
2/26/2022,27
2/27/2022,30
2/28/2022,36
3/1/2022,30
3/2/2022,43
3/3/2022,31
3/4/2022,41
3/5/2022,37
3/6/2022,42
3/7/2022,28
3/8/2022,35
3/9/2022,31
3/10/2022,42
3/11/2022,38
3/12/2022,34
3/13/2022,45
3/14/2022,56
3/15/2022,52
3/16/2022,46
3/17/2022,54
3/18/2022,31
3/19/2022,36
3/20/2022,33
3/21/2022,42
3/22/2022,37
3/23/2022,48
3/24/2022,35
3/25/2022,27
3/26/2022,28
3/27/2022,40
3/28/2022,41
3/29/2022,51
3/30/2022,57
3/31/2022,55
4/1/2022,49
4/2/2022,39
4/3/2022,41
4/4/2022,75
4/5/2022,44
4/6/2022,71
4/7/2022,54
4/8/2022,44
4/9/2022,47
4/10/2022,61
4/11/2022,89
4/12/2022,91
4/13/2022,95
4/14/2022,83
4/15/2022,62
4/16/2022,52
4/17/2022,87
4/18/2022,81
4/19/2022,90
4/20/2022,81
4/21/2022,99
4/22/2022,84
4/23/2022,94
4/24/2022,103
4/25/2022,116
4/26/2022,105
4/27/2022,89
4/28/2022,93
4/29/2022,80
4/30/2022,99
5/1/2022,100
5/2/2022,117
5/3/2022,103
5/4/2022,107
5/5/2022,100
5/6/2022,108
5/7/2022,92
5/8/2022,102
5/9/2022,138
5/10/2022,145
5/11/2022,137
5/12/2022,127
5/13/2022,121
5/14/2022,125
5/15/2022,144
5/16/2022,215
5/17/2022,175
5/18/2022,193
5/19/2022,146
5/20/2022,175
5/21/2022,154
5/22/2022,204
5/23/2022,227
5/24/2022,186
5/25/2022,209
5/26/2022,197
5/27/2022,191
5/28/2022,219
5/29/2022,232
5/30/2022,259
5/31/2022,233
6/1/2022,206
6/2/2022,160
6/3/2022,143
6/4/2022,138
6/5/2022,142
6/6/2022,134
6/7/2022,119
6/8/2022,104
6/9/2022,97
6/10/2022,93
6/11/2022,73
6/12/2022,90
6/13/2022,76
6/14/2022,85
6/15/2022,60
6/16/2022,64
6/17/2022,46
6/18/2022,62
6/19/2022,59
6/20/2022,67
6/21/2022,50
6/22/2022,42
6/23/2022,40
6/24/2022,43
6/25/2022,34
6/26/2022,36
6/27/2022,40
6/28/2022,26
6/29/2022,31
6/30/2022,27
7/1/2022,27
7/2/2022,33
7/3/2022,13
7/4/2022,17
7/5/2022,31
7/6/2022,24
7/7/2022,23
7/8/2022,16
7/9/2022,10
7/10/2022,17
7/11/2022,14
7/12/2022,15
7/13/2022,16
7/14/2022,18
7/15/2022,9
7/16/2022,5
7/17/2022,18
7/18/2022,8
7/19/2022,9
7/20/2022,9
7/21/2022,7
7/22/2022,6
7/23/2022,12
7/24/2022,9
7/25/2022,2
7/26/2022,4
7/27/2022,6
7/28/2022,6
7/29/2022,7
7/30/2022,3
7/31/2022,7
8/1/2022,6
8/2/2022,8
8/3/2022,5
8/4/2022,3
8/5/2022,1
8/6/2022,1
8/7/2022,1
8/8/2022,2
8/9/2022,2
8/10/2022,3
8/11/2022,3
8/12/2022,4
8/13/2022,3
8/14/2022,3
8/15/2022,3
8/16/2022,3
8/17/2022,2
8/18/2022,4
8/19/2022,5
8/20/2022,3
8/21/2022,5
8/22/2022,3
8/23/2022,4
8/24/2022,4
8/25/2022,1
8/26/2022,6
8/27/2022,10
8/28/2022,6
8/29/2022,8
8/30/2022,3
8/31/2022,4
9/1/2022,7
9/2/2022,3
9/3/2022,9
9/4/2022,1
9/5/2022,3
9/6/2022,6
9/7/2022,6
9/8/2022,7
9/9/2022,6
9/10/2022,7
9/11/2022,11
9/12/2022,5
9/13/2022,6
9/14/2022,3
9/15/2022,9
9/16/2022,11
9/17/2022,8
9/18/2022,14
9/19/2022,7
9/20/2022,14
9/21/2022,13
9/22/2022,15
9/23/2022,16
9/24/2022,15
9/25/2022,19
9/26/2022,18
9/27/2022,12
9/28/2022,13
9/29/2022,18
9/30/2022,12
10/1/2022,17
10/2/2022,26
10/3/2022,11
10/4/2022,26
10/5/2022,20
10/6/2022,15
10/7/2022,18
10/8/2022,15
10/9/2022,23
10/10/2022,19
10/11/2022,34
10/12/2022,33
10/13/2022,14
