,ds,y
1231,5/15/2013,116
1232,5/16/2013,137
1233,5/17/2013,117
1234,5/18/2013,117
1235,5/19/2013,105
1236,5/20/2013,143
1237,5/21/2013,128
1238,5/22/2013,141
1239,5/23/2013,121
1240,5/24/2013,109
1241,5/25/2013,88
1242,5/26/2013,118
1243,5/27/2013,135
1244,5/28/2013,157
1245,5/29/2013,134
1246,5/30/2013,112
1247,5/31/2013,121
1248,6/1/2013,125
1249,6/2/2013,112
1250,6/3/2013,144
1251,6/4/2013,134
1252,6/5/2013,126
1253,6/6/2013,120
1254,6/7/2013,131
1255,6/8/2013,119
1256,6/9/2013,129
1257,6/10/2013,156
1258,6/11/2013,131
1259,6/12/2013,137
1260,6/13/2013,117
1261,6/14/2013,125
1262,6/15/2013,99
1263,6/16/2013,99
1264,6/17/2013,144
1265,6/18/2013,124
1266,6/19/2013,129
1267,6/20/2013,120
1268,6/21/2013,93
1269,6/22/2013,118
1270,6/23/2013,97
1271,6/24/2013,121
1272,6/25/2013,126
1273,6/26/2013,114
1274,6/27/2013,119
1275,6/28/2013,123
1276,6/29/2013,129
1277,6/30/2013,115
1278,7/1/2013,139
1279,7/2/2013,115
1280,7/3/2013,108
1281,7/4/2013,90
1282,7/5/2013,131
1283,7/6/2013,104
1284,7/7/2013,107
1285,7/8/2013,143
1286,7/9/2013,136
1287,7/10/2013,139
1288,7/11/2013,134
1289,7/12/2013,134
1290,7/13/2013,120
1291,7/14/2013,132
1292,7/15/2013,130
1293,7/16/2013,122
1294,7/17/2013,139
1295,7/18/2013,126
1296,7/19/2013,111
1297,7/20/2013,128
1298,7/21/2013,123
1299,7/22/2013,135
1300,7/23/2013,114
1301,7/24/2013,123
1302,7/25/2013,120
1303,7/26/2013,102
1304,7/27/2013,106
1305,7/28/2013,106
1306,7/29/2013,127
1307,7/30/2013,121
1308,7/31/2013,118
1309,8/1/2013,119
1310,8/2/2013,133
1311,8/3/2013,114
1312,8/4/2013,116
1313,8/5/2013,136
1314,8/6/2013,127
1315,8/7/2013,120
1316,8/8/2013,126
1317,8/9/2013,116
1318,8/10/2013,125
1319,8/11/2013,108
1320,8/12/2013,129
1321,8/13/2013,124
1322,8/14/2013,122
1323,8/15/2013,129
1324,8/16/2013,115
1325,8/17/2013,109
1326,8/18/2013,118
1327,8/19/2013,134
1328,8/20/2013,127
1329,8/21/2013,120
1330,8/22/2013,103
1331,8/23/2013,141
1332,8/24/2013,113
1333,8/25/2013,99
1334,8/26/2013,123
1335,8/27/2013,132
1336,8/28/2013,118
1337,8/29/2013,132
1338,8/30/2013,115
1339,8/31/2013,113
1340,9/1/2013,114
1341,9/2/2013,122
1342,9/3/2013,131
1343,9/4/2013,139
1344,9/5/2013,128
1345,9/6/2013,125
1346,9/7/2013,122
1347,9/8/2013,118
1348,9/9/2013,135
1349,9/10/2013,115
1350,9/11/2013,112
1351,9/12/2013,118
1352,9/13/2013,116
1353,9/14/2013,107
1354,9/15/2013,133
1355,9/16/2013,130
1356,9/17/2013,130
1357,9/18/2013,114
1358,9/19/2013,131
1359,9/20/2013,115
1360,9/21/2013,120
1361,9/22/2013,110
1362,9/23/2013,142
1363,9/24/2013,140
1364,9/25/2013,142
1365,9/26/2013,124
1366,9/27/2013,115
1367,9/28/2013,111
1368,9/29/2013,113
1369,9/30/2013,141
1370,10/1/2013,126
1371,10/2/2013,133
1372,10/3/2013,125
1373,10/4/2013,109
1374,10/5/2013,95
1375,10/6/2013,99
1376,10/7/2013,135
1377,10/8/2013,121
1378,10/9/2013,119
1379,10/10/2013,119
1380,10/11/2013,121
1381,10/12/2013,106
1382,10/13/2013,118
1383,10/14/2013,133
1384,10/15/2013,129
1385,10/16/2013,126
1386,10/17/2013,136
1387,10/18/2013,124
1388,10/19/2013,112
1389,10/20/2013,110
1390,10/21/2013,153
1391,10/22/2013,127
1392,10/23/2013,127
1393,10/24/2013,126
1394,10/25/2013,110
1395,10/26/2013,110
1396,10/27/2013,91
1397,10/28/2013,141
1398,10/29/2013,146
1399,10/30/2013,129
1400,10/31/2013,115
1401,11/1/2013,124
1402,11/2/2013,120
1403,11/3/2013,134
1404,11/4/2013,160
1405,11/5/2013,132
1406,11/6/2013,133
1407,11/7/2013,130
1408,11/8/2013,96
1409,11/9/2013,124
1410,11/10/2013,116
1411,11/11/2013,128
1412,11/12/2013,132
1413,11/13/2013,129
1414,11/14/2013,128
1415,11/15/2013,123
1416,11/16/2013,94
1417,11/17/2013,114
1418,11/18/2013,149
1419,11/19/2013,136
1420,11/20/2013,125
1421,11/21/2013,125
1422,11/22/2013,118
1423,11/23/2013,107
1424,11/24/2013,107
1425,11/25/2013,143
1426,11/26/2013,106
1427,11/27/2013,97
1428,11/28/2013,78
1429,11/29/2013,122
1430,11/30/2013,113
1431,12/1/2013,132
1432,12/2/2013,139
1433,12/3/2013,118
1434,12/4/2013,126
1435,12/5/2013,116
1436,12/6/2013,132
1437,12/7/2013,114
1438,12/8/2013,128
1439,12/9/2013,148
1440,12/10/2013,141
1441,12/11/2013,124
1442,12/12/2013,110
1443,12/13/2013,112
1444,12/14/2013,112
1445,12/15/2013,119
1446,12/16/2013,118
1447,12/17/2013,118
1448,12/18/2013,128
1449,12/19/2013,129
1450,12/20/2013,88
1451,12/21/2013,125
1452,12/22/2013,122
1453,12/23/2013,131
1454,12/24/2013,92
1455,12/25/2013,102
1456,12/26/2013,139
1457,12/27/2013,134
1458,12/28/2013,145
1459,12/29/2013,156
1460,12/30/2013,145
1461,12/31/2013,130
1462,1/1/2014,109
1463,1/2/2014,140
1464,1/3/2014,119
1465,1/4/2014,120
1466,1/5/2014,140
1467,1/6/2014,123
1468,1/7/2014,119
1469,1/8/2014,132
1470,1/9/2014,129
1471,1/10/2014,131
1472,1/11/2014,127
1473,1/12/2014,110
1474,1/13/2014,154
1475,1/14/2014,144
1476,1/15/2014,124
1477,1/16/2014,105
1478,1/17/2014,97
1479,1/18/2014,115
1480,1/19/2014,123
1481,1/20/2014,125
1482,1/21/2014,129
1483,1/22/2014,122
1484,1/23/2014,121
1485,1/24/2014,115
1486,1/25/2014,117
1487,1/26/2014,128
1488,1/27/2014,174
1489,1/28/2014,167
1490,1/29/2014,140
1491,1/30/2014,110
1492,1/31/2014,139
1493,2/1/2014,138
1494,2/2/2014,124
1495,2/3/2014,147
1496,2/4/2014,141
1497,2/5/2014,138
1498,2/6/2014,148
1499,2/7/2014,133
1500,2/8/2014,110
1501,2/9/2014,132
1502,2/10/2014,138
1503,2/11/2014,130
1504,2/12/2014,142
1505,2/13/2014,130
1506,2/14/2014,104
1507,2/15/2014,113
1508,2/16/2014,118
1509,2/17/2014,136
1510,2/18/2014,147
1511,2/19/2014,133
1512,2/20/2014,131
1513,2/21/2014,126
1514,2/22/2014,123
1515,2/23/2014,124
1516,2/24/2014,143
1517,2/25/2014,145
1518,2/26/2014,136
1519,2/27/2014,115
1520,2/28/2014,137
1521,3/1/2014,143
1522,3/2/2014,106
1523,3/3/2014,147
1524,3/4/2014,145
1525,3/5/2014,140
1526,3/6/2014,143
1527,3/7/2014,127
1528,3/8/2014,118
1529,3/9/2014,126
1530,3/10/2014,152
1531,3/11/2014,143
1532,3/12/2014,143
1533,3/13/2014,131
1534,3/14/2014,129
1535,3/15/2014,124
1536,3/16/2014,125
1537,3/17/2014,138
1538,3/18/2014,158
1539,3/19/2014,127
1540,3/20/2014,118
1541,3/21/2014,139
1542,3/22/2014,144
1543,3/23/2014,133
1544,3/24/2014,151
1545,3/25/2014,146
1546,3/26/2014,125
1547,3/27/2014,135
1548,3/28/2014,122
1549,3/29/2014,127
1550,3/30/2014,126
1551,3/31/2014,145
1552,4/1/2014,128
1553,4/2/2014,133
1554,4/3/2014,123
1555,4/4/2014,128
1556,4/5/2014,121
1557,4/6/2014,144
1558,4/7/2014,147
1559,4/8/2014,142
1560,4/9/2014,136
1561,4/10/2014,128
1562,4/11/2014,140
1563,4/12/2014,132
1564,4/13/2014,130
1565,4/14/2014,156
1566,4/15/2014,144
1567,4/16/2014,127
1568,4/17/2014,122
1569,4/18/2014,137
1570,4/19/2014,117
1571,4/20/2014,127
1572,4/21/2014,151
1573,4/22/2014,135
1574,4/23/2014,140
1575,4/24/2014,121
1576,4/25/2014,131
1577,4/26/2014,120
1578,4/27/2014,132
1579,4/28/2014,135
1580,4/29/2014,140
1581,4/30/2014,126
1582,5/1/2014,131
1583,5/2/2014,116
1584,5/3/2014,105
1585,5/4/2014,134
1586,5/5/2014,157
1587,5/6/2014,146
1588,5/7/2014,140
1589,5/8/2014,126
1590,5/9/2014,149
1591,5/10/2014,113
1592,5/11/2014,124
1593,5/12/2014,155
1594,5/13/2014,133
1595,5/14/2014,145
1596,5/15/2014,138
1597,5/16/2014,122
1598,5/17/2014,126
1599,5/18/2014,135
1600,5/19/2014,152
1601,5/20/2014,140
1602,5/21/2014,135
1603,5/22/2014,117
1604,5/23/2014,128
1605,5/24/2014,104
1606,5/25/2014,121
1607,5/26/2014,142
1608,5/27/2014,150
1609,5/28/2014,166
1610,5/29/2014,124
1611,5/30/2014,148
1612,5/31/2014,128
1613,6/1/2014,131
1614,6/2/2014,146
1615,6/3/2014,139
1616,6/4/2014,138
1617,6/5/2014,134
1618,6/6/2014,131
1619,6/7/2014,116
1620,6/8/2014,132
1621,6/9/2014,150
1622,6/10/2014,130
1623,6/11/2014,143
1624,6/12/2014,129
1625,6/13/2014,120
1626,6/14/2014,130
1627,6/15/2014,121
1628,6/16/2014,132
1629,6/17/2014,132
1630,6/18/2014,125
1631,6/19/2014,118
1632,6/20/2014,107
1633,6/21/2014,131
1634,6/22/2014,126
1635,6/23/2014,141
1636,6/24/2014,119
1637,6/25/2014,125
1638,6/26/2014,136
1639,6/27/2014,103
1640,6/28/2014,126
1641,6/29/2014,118
1642,6/30/2014,119
1643,7/1/2014,131
1644,7/2/2014,124
1645,7/3/2014,105
1646,7/4/2014,119
1647,7/5/2014,127
1648,7/6/2014,126
1649,7/7/2014,123
1650,7/8/2014,124
1651,7/9/2014,118
1652,7/10/2014,132
1653,7/11/2014,123
1654,7/12/2014,121
1655,7/13/2014,121
1656,7/14/2014,116
1657,7/15/2014,142
1658,7/16/2014,141
1659,7/17/2014,131
1660,7/18/2014,124
1661,7/19/2014,112
1662,7/20/2014,111
1663,7/21/2014,159
1664,7/22/2014,109
1665,7/23/2014,129
1666,7/24/2014,127
1667,7/25/2014,132
1668,7/26/2014,111
1669,7/27/2014,136
1670,7/28/2014,139
1671,7/29/2014,122
1672,7/30/2014,118
1673,7/31/2014,118
1674,8/1/2014,120
1675,8/2/2014,109
1676,8/3/2014,122
1677,8/4/2014,146
1678,8/5/2014,135
1679,8/6/2014,130
1680,8/7/2014,125
1681,8/8/2014,139
1682,8/9/2014,127
1683,8/10/2014,126
1684,8/11/2014,163
1685,8/12/2014,137
1686,8/13/2014,150
1687,8/14/2014,101
1688,8/15/2014,136
1689,8/16/2014,140
1690,8/17/2014,151
1691,8/18/2014,144
1692,8/19/2014,140
1693,8/20/2014,152
1694,8/21/2014,128
1695,8/22/2014,130
1696,8/23/2014,129
1697,8/24/2014,125
1698,8/25/2014,164
1699,8/26/2014,136
1700,8/27/2014,140
1701,8/28/2014,145
1702,8/29/2014,111
1703,8/30/2014,129
1704,8/31/2014,146
1705,9/1/2014,145
1706,9/2/2014,180
1707,9/3/2014,143
1708,9/4/2014,113
1709,9/5/2014,125
1710,9/6/2014,118
1711,9/7/2014,129
1712,9/8/2014,138
1713,9/9/2014,156
1714,9/10/2014,155
1715,9/11/2014,150
1716,9/12/2014,123
1717,9/13/2014,99
1718,9/14/2014,135
1719,9/15/2014,153
1720,9/16/2014,142
1721,9/17/2014,153
1722,9/18/2014,146
1723,9/19/2014,118
1724,9/20/2014,133
1725,9/21/2014,129
1726,9/22/2014,136
1727,9/23/2014,164
1728,9/24/2014,149
1729,9/25/2014,133
1730,9/26/2014,138
1731,9/27/2014,127
1732,9/28/2014,126
1733,9/29/2014,148
1734,9/30/2014,133
1735,10/1/2014,149
1736,10/2/2014,157
1737,10/3/2014,132
1738,10/4/2014,137
1739,10/5/2014,129
1740,10/6/2014,168
1741,10/7/2014,140
1742,10/8/2014,154
1743,10/9/2014,135
1744,10/10/2014,153
1745,10/11/2014,124
1746,10/12/2014,148
1747,10/13/2014,166
1748,10/14/2014,147
1749,10/15/2014,158
1750,10/16/2014,141
1751,10/17/2014,148
1752,10/18/2014,118
1753,10/19/2014,125
1754,10/20/2014,168
1755,10/21/2014,163
1756,10/22/2014,144
1757,10/23/2014,131
1758,10/24/2014,131
1759,10/25/2014,122
1760,10/26/2014,119
1761,10/27/2014,173
1762,10/28/2014,141
1763,10/29/2014,145
1764,10/30/2014,136
1765,10/31/2014,113
1766,11/1/2014,106
1767,11/2/2014,108
1768,11/3/2014,137
1769,11/4/2014,149
1770,11/5/2014,153
1771,11/6/2014,147
1772,11/7/2014,130
1773,11/8/2014,122
1774,11/9/2014,119
1775,11/10/2014,164
1776,11/11/2014,140
1777,11/12/2014,126
1778,11/13/2014,151
1779,11/14/2014,129
1780,11/15/2014,145
1781,11/16/2014,132
1782,11/17/2014,162
1783,11/18/2014,118
1784,11/19/2014,123
1785,11/20/2014,120
1786,11/21/2014,123
1787,11/22/2014,109
1788,11/23/2014,139
1789,11/24/2014,145
1790,11/25/2014,136
1791,11/26/2014,120
1792,11/27/2014,97
1793,11/28/2014,147
1794,11/29/2014,142
1795,11/30/2014,133
1796,12/1/2014,134
1797,12/2/2014,155
1798,12/3/2014,150
1799,12/4/2014,140
1800,12/5/2014,148
1801,12/6/2014,125
1802,12/7/2014,138
1803,12/8/2014,151
1804,12/9/2014,134
1805,12/10/2014,158
1806,12/11/2014,138
1807,12/12/2014,120
1808,12/13/2014,100
1809,12/14/2014,115
1810,12/15/2014,150
1811,12/16/2014,145
1812,12/17/2014,157
1813,12/18/2014,150
1814,12/19/2014,126
1815,12/20/2014,129
1816,12/21/2014,146
1817,12/22/2014,165
1818,12/23/2014,148
1819,12/24/2014,109
1820,12/25/2014,140
1821,12/26/2014,198
1822,12/27/2014,183
1823,12/28/2014,160
1824,12/29/2014,195
1825,12/30/2014,166
1826,12/31/2014,127
1827,1/1/2015,158
1828,1/2/2015,183
1829,1/3/2015,154
1830,1/4/2015,151
1831,1/5/2015,174
1832,1/6/2015,151
1833,1/7/2015,141
1834,1/8/2015,135
1835,1/9/2015,132
1836,1/10/2015,110
1837,1/11/2015,143
1838,1/12/2015,149
1839,1/13/2015,179
1840,1/14/2015,143
1841,1/15/2015,131
1842,1/16/2015,135
1843,1/17/2015,126
1844,1/18/2015,125
1845,1/19/2015,149
1846,1/20/2015,156
1847,1/21/2015,133
1848,1/22/2015,163
1849,1/23/2015,128
1850,1/24/2015,121
1851,1/25/2015,118
1852,1/26/2015,143
1853,1/27/2015,154
1854,1/28/2015,144
1855,1/29/2015,165
1856,1/30/2015,121
1857,1/31/2015,94
1858,2/1/2015,118
1859,2/2/2015,158
1860,2/3/2015,164
1861,2/4/2015,144
1862,2/5/2015,149
1863,2/6/2015,137
1864,2/7/2015,124
1865,2/8/2015,138
1866,2/9/2015,170
1867,2/10/2015,137
1868,2/11/2015,159
1869,2/12/2015,141
1870,2/13/2015,131
1871,2/14/2015,105
1872,2/15/2015,154
1873,2/16/2015,155
1874,2/17/2015,135
1875,2/18/2015,131
1876,2/19/2015,109
1877,2/20/2015,108
1878,2/21/2015,131
1879,2/22/2015,126
1880,2/23/2015,174
1881,2/24/2015,178
1882,2/25/2015,173
1883,2/26/2015,149
1884,2/27/2015,143
1885,2/28/2015,121
1886,3/1/2015,135
1887,3/2/2015,169
1888,3/3/2015,147
1889,3/4/2015,149
1890,3/5/2015,156
1891,3/6/2015,130
1892,3/7/2015,161
1893,3/8/2015,132
1894,3/9/2015,163
1895,3/10/2015,164
1896,3/11/2015,160
1897,3/12/2015,155
1898,3/13/2015,161
1899,3/14/2015,128
1900,3/15/2015,128
1901,3/16/2015,182
1902,3/17/2015,155
1903,3/18/2015,153
1904,3/19/2015,156
1905,3/20/2015,143
1906,3/21/2015,145
1907,3/22/2015,133
1908,3/23/2015,142
1909,3/24/2015,153
1910,3/25/2015,129
1911,3/26/2015,151
1912,3/27/2015,129
1913,3/28/2015,140
1914,3/29/2015,138
1915,3/30/2015,162
1916,3/31/2015,143
1917,4/1/2015,157
1918,4/2/2015,155
1919,4/3/2015,135
1920,4/4/2015,153
1921,4/5/2015,138
1922,4/6/2015,168
1923,4/7/2015,183
1924,4/8/2015,161
1925,4/9/2015,167
1926,4/10/2015,151
1927,4/11/2015,124
1928,4/12/2015,129
1929,4/13/2015,161
1930,4/14/2015,162
1931,4/15/2015,142
1932,4/16/2015,170
1933,4/17/2015,162
1934,4/18/2015,127
1935,4/19/2015,131
1936,4/20/2015,155
1937,4/21/2015,154
1938,4/22/2015,156
1939,4/23/2015,159
1940,4/24/2015,152
1941,4/25/2015,135
1942,4/26/2015,150
1943,4/27/2015,163
1944,4/28/2015,130
1945,4/29/2015,158
1946,4/30/2015,152
1947,5/1/2015,147
1948,5/2/2015,112
1949,5/3/2015,141
1950,5/4/2015,164
1951,5/5/2015,151
1952,5/6/2015,162
1953,5/7/2015,155
1954,5/8/2015,145
1955,5/9/2015,135
1956,5/10/2015,121
1957,5/11/2015,166
1958,5/12/2015,141
1959,5/13/2015,155
1960,5/14/2015,142
1961,5/15/2015,138
1962,5/16/2015,116
1963,5/17/2015,124
1964,5/18/2015,161
1965,5/19/2015,141
1966,5/20/2015,145
1967,5/21/2015,159
1968,5/22/2015,143
1969,5/23/2015,132
1970,5/24/2015,123
1971,5/25/2015,125
1972,5/26/2015,158
1973,5/27/2015,166
1974,5/28/2015,146
1975,5/29/2015,142
1976,5/30/2015,122
1977,5/31/2015,123
1978,6/1/2015,159
1979,6/2/2015,139
1980,6/3/2015,138
1981,6/4/2015,147
1982,6/5/2015,137
1983,6/6/2015,120
1984,6/7/2015,134
1985,6/8/2015,160
1986,6/9/2015,156
1987,6/10/2015,130
1988,6/11/2015,139
1989,6/12/2015,132
1990,6/13/2015,113
1991,6/14/2015,145
1992,6/15/2015,175
1993,6/16/2015,139
1994,6/17/2015,153
1995,6/18/2015,133
1996,6/19/2015,125
1997,6/20/2015,139
1998,6/21/2015,97
1999,6/22/2015,162
2000,6/23/2015,165
2001,6/24/2015,142
2002,6/25/2015,130
2003,6/26/2015,139
2004,6/27/2015,127
2005,6/28/2015,117
2006,6/29/2015,138
2007,6/30/2015,156
2008,7/1/2015,154
2009,7/2/2015,139
2010,7/3/2015,133
2011,7/4/2015,113
2012,7/5/2015,124
2013,7/6/2015,172
2014,7/7/2015,150
2015,7/8/2015,147
2016,7/9/2015,155
2017,7/10/2015,137
2018,7/11/2015,131
2019,7/12/2015,142
2020,7/13/2015,171
2021,7/14/2015,142
2022,7/15/2015,137
2023,7/16/2015,150
2024,7/17/2015,132
2025,7/18/2015,138
2026,7/19/2015,139
2027,7/20/2015,170
2028,7/21/2015,157
2029,7/22/2015,142
2030,7/23/2015,138
2031,7/24/2015,146
2032,7/25/2015,133
2033,7/26/2015,138
2034,7/27/2015,155
2035,7/28/2015,119
2036,7/29/2015,148
2037,7/30/2015,138
2038,7/31/2015,125
2039,8/1/2015,144
2040,8/2/2015,133
2041,8/3/2015,167
2042,8/4/2015,136
2043,8/5/2015,155
2044,8/6/2015,146
2045,8/7/2015,149
2046,8/8/2015,152
2047,8/9/2015,136
2048,8/10/2015,185
2049,8/11/2015,162
2050,8/12/2015,148
2051,8/13/2015,130
2052,8/14/2015,146
2053,8/15/2015,105
2054,8/16/2015,144
2055,8/17/2015,158
2056,8/18/2015,162
2057,8/19/2015,130
2058,8/20/2015,126
2059,8/21/2015,145
2060,8/22/2015,137
2061,8/23/2015,121
2062,8/24/2015,154
2063,8/25/2015,154
2064,8/26/2015,166
2065,8/27/2015,151
2066,8/28/2015,132
2067,8/29/2015,132
2068,8/30/2015,123
2069,8/31/2015,166
2070,9/1/2015,164
2071,9/2/2015,154
2072,9/3/2015,179
2073,9/4/2015,147
2074,9/5/2015,143
2075,9/6/2015,135
2076,9/7/2015,153
2077,9/8/2015,159
2078,9/9/2015,180
2079,9/10/2015,163
2080,9/11/2015,173
2081,9/12/2015,135
2082,9/13/2015,154
2083,9/14/2015,190
2084,9/15/2015,153
2085,9/16/2015,139
2086,9/17/2015,166
2087,9/18/2015,149
2088,9/19/2015,143
2089,9/20/2015,141
2090,9/21/2015,185
2091,9/22/2015,161
2092,9/23/2015,161
2093,9/24/2015,165
2094,9/25/2015,147
2095,9/26/2015,144
2096,9/27/2015,127
2097,9/28/2015,191
2098,9/29/2015,151
2099,9/30/2015,185
2100,10/1/2015,173
2101,10/2/2015,146
2102,10/3/2015,133
2103,10/4/2015,124
2104,10/5/2015,180
2105,10/6/2015,167
2106,10/7/2015,152
2107,10/8/2015,162
2108,10/9/2015,185
2109,10/10/2015,137
2110,10/11/2015,127
2111,10/12/2015,196
2112,10/13/2015,154
2113,10/14/2015,152
2114,10/15/2015,166
2115,10/16/2015,161
2116,10/17/2015,143
2117,10/18/2015,152
2118,10/19/2015,195
2119,10/20/2015,172
2120,10/21/2015,148
2121,10/22/2015,145
2122,10/23/2015,141
2123,10/24/2015,136
2124,10/25/2015,139
2125,10/26/2015,178
2126,10/27/2015,189
2127,10/28/2015,149
2128,10/29/2015,158
2129,10/30/2015,154
2130,10/31/2015,138
2131,11/1/2015,133
2132,11/2/2015,162
2133,11/3/2015,167
2134,11/4/2015,200
2135,11/5/2015,153
2136,11/6/2015,141
2137,11/7/2015,149
2138,11/8/2015,147
2139,11/9/2015,171
2140,11/10/2015,173
2141,11/11/2015,144
2142,11/12/2015,168
2143,11/13/2015,131
2144,11/14/2015,117
2145,11/15/2015,127
2146,11/16/2015,171
2147,11/17/2015,182
2148,11/18/2015,172
2149,11/19/2015,168
2150,11/20/2015,151
2151,11/21/2015,143
2152,11/22/2015,166
2153,11/23/2015,167
2154,11/24/2015,135
2155,11/25/2015,145
2156,11/26/2015,111
2157,11/27/2015,147
2158,11/28/2015,159
2159,11/29/2015,161
2160,11/30/2015,200
2161,12/1/2015,207
2162,12/2/2015,169
2163,12/3/2015,167
2164,12/4/2015,149
2165,12/5/2015,132
2166,12/6/2015,158
2167,12/7/2015,177
2168,12/8/2015,154
2169,12/9/2015,157
2170,12/10/2015,156
2171,12/11/2015,159
2172,12/12/2015,132
2173,12/13/2015,146
2174,12/14/2015,193
2175,12/15/2015,178
2176,12/16/2015,156
2177,12/17/2015,154
2178,12/18/2015,142
2179,12/19/2015,141
2180,12/20/2015,148
2181,12/21/2015,146
2182,12/22/2015,176
2183,12/23/2015,164
2184,12/24/2015,107
2185,12/25/2015,137
2186,12/26/2015,179
2187,12/27/2015,166
2188,12/28/2015,191
2189,12/29/2015,158
2190,12/30/2015,198
2191,12/31/2015,127
2192,1/1/2016,172
2193,1/2/2016,186
2194,1/3/2016,153
2195,1/4/2016,165
2196,1/5/2016,178
2197,1/6/2016,146
2198,1/7/2016,157
2199,1/8/2016,166
2200,1/9/2016,155
2201,1/10/2016,158
2202,1/11/2016,190
2203,1/12/2016,173
2204,1/13/2016,164
2205,1/14/2016,174
2206,1/15/2016,146
2207,1/16/2016,136
2208,1/17/2016,168
2209,1/18/2016,134
2210,1/19/2016,182
2211,1/20/2016,145
2212,1/21/2016,143
2213,1/22/2016,170
2214,1/23/2016,141
2215,1/24/2016,149
2216,1/25/2016,184
2217,1/26/2016,172
2218,1/27/2016,177
2219,1/28/2016,160
2220,1/29/2016,164
2221,1/30/2016,145
2222,1/31/2016,151
2223,2/1/2016,192
2224,2/2/2016,187
2225,2/3/2016,186
2226,2/4/2016,177
2227,2/5/2016,160
2228,2/6/2016,148
2229,2/7/2016,167
2230,2/8/2016,198
2231,2/9/2016,194
2232,2/10/2016,174
2233,2/11/2016,189
2234,2/12/2016,175
2235,2/13/2016,186
2236,2/14/2016,150
2237,2/15/2016,209
2238,2/16/2016,195
2239,2/17/2016,190
2240,2/18/2016,190
2241,2/19/2016,175
2242,2/20/2016,155
2243,2/21/2016,166
2244,2/22/2016,213
2245,2/23/2016,200
2246,2/24/2016,218
2247,2/25/2016,175
2248,2/26/2016,168
2249,2/27/2016,189
2250,2/28/2016,153
2251,2/29/2016,182
2252,3/1/2016,218
2253,3/2/2016,196
2254,3/3/2016,179
2255,3/4/2016,205
2256,3/5/2016,173
2257,3/6/2016,151
2258,3/7/2016,204
2259,3/8/2016,182
2260,3/9/2016,197
2261,3/10/2016,178
2262,3/11/2016,182
2263,3/12/2016,144
2264,3/13/2016,147
2265,3/14/2016,206
2266,3/15/2016,212
2267,3/16/2016,164
2268,3/17/2016,171
2269,3/18/2016,171
2270,3/19/2016,174
2271,3/20/2016,161
2272,3/21/2016,187
2273,3/22/2016,179
2274,3/23/2016,178
2275,3/24/2016,177
2276,3/25/2016,172
2277,3/26/2016,176
2278,3/27/2016,146
2279,3/28/2016,182
2280,3/29/2016,181
2281,3/30/2016,182
2282,3/31/2016,167
2283,4/1/2016,178
2284,4/2/2016,130
2285,4/3/2016,167
2286,4/4/2016,159
2287,4/5/2016,174
2288,4/6/2016,181
2289,4/7/2016,180
2290,4/8/2016,171
2291,4/9/2016,156
2292,4/10/2016,143
2293,4/11/2016,168
2294,4/12/2016,180
2295,4/13/2016,169
2296,4/14/2016,155
2297,4/15/2016,153
2298,4/16/2016,128
2299,4/17/2016,155
2300,4/18/2016,176
2301,4/19/2016,168
2302,4/20/2016,165
2303,4/21/2016,174
2304,4/22/2016,166
2305,4/23/2016,164
2306,4/24/2016,147
2307,4/25/2016,195
2308,4/26/2016,179
2309,4/27/2016,169
2310,4/28/2016,162
2311,4/29/2016,155
2312,4/30/2016,137
2313,5/1/2016,166
2314,5/2/2016,174
2315,5/3/2016,163
2316,5/4/2016,158
2317,5/5/2016,186
2318,5/6/2016,150
2319,5/7/2016,146
2320,5/8/2016,128
2321,5/9/2016,200
2322,5/10/2016,156
2323,5/11/2016,159
2324,5/12/2016,173
2325,5/13/2016,163
2326,5/14/2016,146
2327,5/15/2016,149
2328,5/16/2016,169
2329,5/17/2016,176
2330,5/18/2016,171
2331,5/19/2016,153
2332,5/20/2016,168
2333,5/21/2016,159
2334,5/22/2016,138
2335,5/23/2016,191
2336,5/24/2016,166
2337,5/25/2016,148
2338,5/26/2016,178
2339,5/27/2016,140
2340,5/28/2016,123
2341,5/29/2016,146
2342,5/30/2016,176
2343,5/31/2016,182
2344,6/1/2016,172
2345,6/2/2016,167
2346,6/3/2016,147
2347,6/4/2016,141
2348,6/5/2016,153
2349,6/6/2016,179
2350,6/7/2016,159
2351,6/8/2016,129
2352,6/9/2016,151
2353,6/10/2016,160
2354,6/11/2016,138
2355,6/12/2016,155
2356,6/13/2016,141
2357,6/14/2016,153
2358,6/15/2016,156
2359,6/16/2016,157
2360,6/17/2016,145
2361,6/18/2016,139
2362,6/19/2016,138
2363,6/20/2016,168
2364,6/21/2016,156
2365,6/22/2016,175
2366,6/23/2016,157
2367,6/24/2016,167
2368,6/25/2016,142
2369,6/26/2016,146
2370,6/27/2016,155
2371,6/28/2016,160
2372,6/29/2016,142
2373,6/30/2016,155
2374,7/1/2016,133
2375,7/2/2016,142
2376,7/3/2016,147
2377,7/4/2016,134
2378,7/5/2016,201
2379,7/6/2016,164
2380,7/7/2016,161
2381,7/8/2016,165
2382,7/9/2016,134
2383,7/10/2016,146
2384,7/11/2016,168
2385,7/12/2016,149
2386,7/13/2016,153
2387,7/14/2016,168
2388,7/15/2016,149
2389,7/16/2016,160
2390,7/17/2016,144
2391,7/18/2016,157
2392,7/19/2016,158
2393,7/20/2016,163
2394,7/21/2016,152
2395,7/22/2016,143
2396,7/23/2016,154
