ds,y
10/13/2010,101
10/14/2010,96
10/15/2010,108
10/16/2010,107
10/17/2010,100
10/18/2010,111
10/19/2010,112
10/20/2010,125
10/21/2010,108
10/22/2010,117
10/23/2010,124
10/24/2010,107
10/25/2010,111
10/26/2010,108
10/27/2010,124
10/28/2010,114
10/29/2010,114
10/30/2010,120
10/31/2010,111
11/1/2010,90
11/2/2010,107
11/3/2010,79
11/4/2010,100
11/5/2010,94
11/6/2010,96
11/7/2010,100
11/8/2010,121
11/9/2010,93
11/10/2010,83
11/11/2010,122
11/12/2010,103
11/13/2010,99
11/14/2010,126
11/15/2010,112
11/16/2010,119
11/17/2010,124
11/18/2010,115
11/19/2010,99
11/20/2010,108
11/21/2010,108
11/22/2010,100
11/23/2010,108
11/24/2010,95
11/25/2010,102
11/26/2010,148
11/27/2010,117
11/28/2010,137
11/29/2010,133
11/30/2010,111
12/1/2010,110
12/2/2010,120
12/3/2010,104
12/4/2010,106
12/5/2010,101
12/6/2010,115
12/7/2010,118
12/8/2010,112
12/9/2010,125
12/10/2010,104
12/11/2010,111
12/12/2010,110
12/13/2010,107
12/14/2010,103
12/15/2010,118
12/16/2010,114
12/17/2010,112
12/18/2010,113
12/19/2010,131
12/20/2010,137
12/21/2010,98
12/22/2010,124
12/23/2010,123
12/24/2010,116
12/25/2010,105
12/26/2010,147
12/27/2010,163
12/28/2010,148
12/29/2010,147
12/30/2010,148
12/31/2010,135
1/1/2011,161
1/2/2011,161
1/3/2011,145
1/4/2011,149
1/5/2011,138
1/6/2011,131
1/7/2011,123
1/8/2011,106
1/9/2011,118
1/10/2011,133
1/11/2011,131
1/12/2011,111
1/13/2011,109
1/14/2011,125
1/15/2011,124
1/16/2011,128
1/17/2011,136
1/18/2011,128
1/19/2011,128
1/20/2011,128
1/21/2011,110
1/22/2011,111
1/23/2011,110
1/24/2011,142
1/25/2011,119
1/26/2011,113
1/27/2011,106
1/28/2011,103
1/29/2011,111
1/30/2011,100
1/31/2011,102
2/1/2011,136
2/2/2011,131
2/3/2011,114
2/4/2011,130
2/5/2011,104
2/6/2011,98
2/7/2011,129
2/8/2011,114
2/9/2011,118
2/10/2011,99
2/11/2011,127
2/12/2011,94
2/13/2011,98
2/14/2011,108
2/15/2011,147
2/16/2011,113
2/17/2011,121
2/18/2011,103
2/19/2011,109
2/20/2011,130
2/21/2011,128
2/22/2011,132
2/23/2011,115
2/24/2011,117
2/25/2011,126
2/26/2011,106
2/27/2011,131
2/28/2011,132
3/1/2011,131
3/2/2011,136
3/3/2011,99
3/4/2011,127
3/5/2011,117
3/6/2011,135
3/7/2011,141
3/8/2011,118
3/9/2011,132
3/10/2011,128
3/11/2011,99
3/12/2011,120
3/13/2011,130
3/14/2011,133
3/15/2011,113
3/16/2011,129
3/17/2011,134
3/18/2011,123
3/19/2011,111
3/20/2011,117
3/21/2011,137
3/22/2011,118
3/23/2011,111
3/24/2011,122
3/25/2011,110
3/26/2011,127
3/27/2011,132
3/28/2011,121
3/29/2011,125
3/30/2011,127
3/31/2011,93
4/1/2011,137
4/2/2011,122
4/3/2011,121
4/4/2011,142
4/5/2011,124
4/6/2011,128
4/7/2011,126
4/8/2011,117
4/9/2011,130
4/10/2011,117
4/11/2011,109
4/12/2011,108
4/13/2011,115
4/14/2011,115
4/15/2011,121
4/16/2011,122
4/17/2011,115
4/18/2011,134
4/19/2011,98
4/20/2011,114
4/21/2011,130
4/22/2011,124
4/23/2011,114
4/24/2011,113
4/25/2011,124
4/26/2011,105
4/27/2011,103
4/28/2011,120
4/29/2011,111
4/30/2011,123
5/1/2011,124
5/2/2011,126
5/3/2011,118
5/4/2011,101
5/5/2011,100
5/6/2011,127
5/7/2011,131
5/8/2011,101
5/9/2011,124
5/10/2011,137
5/11/2011,110
5/12/2011,128
5/13/2011,129
5/14/2011,118
5/15/2011,103
5/16/2011,120
5/17/2011,129
5/18/2011,113
5/19/2011,102
5/20/2011,128
5/21/2011,115
5/22/2011,128
5/23/2011,132
5/24/2011,111
5/25/2011,97
5/26/2011,126
5/27/2011,120
5/28/2011,104
5/29/2011,127
5/30/2011,106
5/31/2011,124
6/1/2011,100
6/2/2011,96
6/3/2011,134
6/4/2011,126
6/5/2011,113
6/6/2011,127
6/7/2011,102
6/8/2011,129
6/9/2011,119
6/10/2011,120
6/11/2011,139
6/12/2011,125
6/13/2011,123
6/14/2011,137
6/15/2011,117
6/16/2011,107
6/17/2011,137
6/18/2011,126
6/19/2011,109
6/20/2011,142
6/21/2011,102
6/22/2011,125
6/23/2011,126
6/24/2011,125
6/25/2011,103
6/26/2011,123
6/27/2011,140
6/28/2011,124
6/29/2011,125
6/30/2011,97
7/1/2011,118
7/2/2011,140
7/3/2011,128
7/4/2011,119
7/5/2011,135
7/6/2011,130
7/7/2011,121
7/8/2011,124
7/9/2011,128
7/10/2011,120
7/11/2011,115
7/12/2011,122
7/13/2011,111
7/14/2011,114
7/15/2011,122
7/16/2011,122
7/17/2011,145
7/18/2011,120
7/19/2011,128
7/20/2011,125
7/21/2011,135
7/22/2011,127
7/23/2011,125
7/24/2011,114
7/25/2011,144
7/26/2011,147
7/27/2011,146
7/28/2011,131
7/29/2011,131
7/30/2011,111
7/31/2011,111
8/1/2011,117
8/2/2011,106
8/3/2011,135
8/4/2011,125
8/5/2011,119
8/6/2011,115
8/7/2011,118
8/8/2011,124
8/9/2011,119
8/10/2011,108
8/11/2011,113
8/12/2011,128
8/13/2011,100
8/14/2011,118
8/15/2011,133
8/16/2011,123
8/17/2011,137
8/18/2011,125
8/19/2011,131
8/20/2011,114
8/21/2011,127
8/22/2011,124
8/23/2011,118
8/24/2011,122
8/25/2011,113
8/26/2011,129
8/27/2011,93
8/28/2011,107
8/29/2011,113
8/30/2011,100
8/31/2011,93
9/1/2011,103
9/2/2011,111
9/3/2011,123
9/4/2011,120
9/5/2011,112
9/6/2011,120
9/7/2011,111
9/8/2011,124
9/9/2011,117
9/10/2011,99
9/11/2011,123
9/12/2011,106
9/13/2011,108
9/14/2011,86
9/15/2011,116
9/16/2011,105
9/17/2011,104
9/18/2011,115
9/19/2011,126
9/20/2011,116
9/21/2011,97
9/22/2011,111
9/23/2011,112
9/24/2011,111
9/25/2011,94
9/26/2011,113
9/27/2011,100
9/28/2011,113
9/29/2011,101
9/30/2011,106
10/1/2011,96
10/2/2011,117
10/3/2011,121
10/4/2011,100
10/5/2011,121
10/6/2011,97
10/7/2011,111
10/8/2011,122
10/9/2011,117
10/10/2011,135
10/11/2011,113
10/12/2011,101
10/13/2011,134
10/14/2011,109
10/15/2011,116
10/16/2011,143
10/17/2011,134
10/18/2011,107
10/19/2011,103
10/20/2011,102
10/21/2011,100
10/22/2011,106
10/23/2011,101
10/24/2011,117
10/25/2011,99
10/26/2011,116
10/27/2011,115
10/28/2011,135
10/29/2011,123
10/30/2011,120
10/31/2011,108
11/1/2011,123
11/2/2011,114
11/3/2011,114
11/4/2011,118
11/5/2011,119
11/6/2011,128
11/7/2011,122
11/8/2011,98
11/9/2011,133
11/10/2011,119
11/11/2011,115
11/12/2011,138
11/13/2011,111
11/14/2011,120
11/15/2011,98
11/16/2011,110
11/17/2011,107
11/18/2011,112
11/19/2011,119
11/20/2011,123
11/21/2011,126
11/22/2011,109
11/23/2011,118
11/24/2011,109
11/25/2011,143
11/26/2011,120
11/27/2011,104
11/28/2011,153
11/29/2011,105
11/30/2011,122
12/1/2011,92
12/2/2011,121
12/3/2011,110
12/4/2011,120
12/5/2011,128
12/6/2011,128
12/7/2011,116
12/8/2011,120
12/9/2011,112
12/10/2011,108
12/11/2011,121
12/12/2011,134
12/13/2011,100
12/14/2011,117
12/15/2011,128
12/16/2011,125
12/17/2011,121
12/18/2011,143
12/19/2011,114
12/20/2011,123
12/21/2011,137
12/22/2011,117
12/23/2011,91
12/24/2011,112
12/25/2011,125
12/26/2011,167
12/27/2011,166
12/28/2011,154
12/29/2011,133
12/30/2011,136
12/31/2011,123
1/1/2012,148
1/2/2012,157
1/3/2012,127
1/4/2012,107
1/5/2012,111
1/6/2012,149
1/7/2012,151
1/8/2012,138
1/9/2012,142
1/10/2012,135
1/11/2012,129
1/12/2012,116
1/13/2012,137
1/14/2012,117
1/15/2012,125
1/16/2012,146
1/17/2012,151
1/18/2012,112
1/19/2012,135
1/20/2012,115
1/21/2012,118
1/22/2012,109
1/23/2012,142
1/24/2012,130
1/25/2012,123
1/26/2012,162
1/27/2012,155
1/28/2012,118
1/29/2012,119
1/30/2012,151
1/31/2012,123
2/1/2012,123
2/2/2012,123
2/3/2012,125
2/4/2012,125
2/5/2012,126
2/6/2012,162
2/7/2012,159
2/8/2012,143
2/9/2012,137
2/10/2012,142
2/11/2012,124
2/12/2012,122
2/13/2012,139
2/14/2012,145
2/15/2012,147
2/16/2012,123
2/17/2012,143
2/18/2012,133
2/19/2012,137
2/20/2012,147
2/21/2012,145
2/22/2012,145
2/23/2012,158
2/24/2012,131
2/25/2012,145
2/26/2012,135
2/27/2012,163
2/28/2012,145
2/29/2012,133
3/1/2012,142
3/2/2012,148
3/3/2012,133
3/4/2012,145
3/5/2012,173
3/6/2012,140
3/7/2012,154
3/8/2012,118
3/9/2012,147
3/10/2012,141
3/11/2012,139
3/12/2012,140
3/13/2012,170
3/14/2012,146
3/15/2012,149
3/16/2012,147
3/17/2012,135
3/18/2012,141
3/19/2012,145
3/20/2012,141
3/21/2012,134
3/22/2012,159
3/23/2012,149
3/24/2012,145
3/25/2012,140
3/26/2012,146
3/27/2012,139
3/28/2012,153
3/29/2012,162
3/30/2012,141
3/31/2012,122
4/1/2012,136
4/2/2012,149
4/3/2012,145
4/4/2012,136
4/5/2012,160
4/6/2012,139
4/7/2012,124
4/8/2012,148
4/9/2012,144
4/10/2012,136
4/11/2012,142
4/12/2012,137
4/13/2012,152
4/14/2012,115
4/15/2012,129
4/16/2012,128
4/17/2012,120
4/18/2012,138
4/19/2012,144
4/20/2012,111
4/21/2012,126
4/22/2012,130
4/23/2012,133
4/24/2012,135
4/25/2012,123
4/26/2012,154
4/27/2012,151
4/28/2012,123
4/29/2012,143
4/30/2012,145
5/1/2012,130
5/2/2012,131
5/3/2012,119
5/4/2012,118
5/5/2012,123
5/6/2012,137
5/7/2012,126
5/8/2012,133
5/9/2012,146
5/10/2012,117
5/11/2012,119
5/12/2012,123
5/13/2012,120
5/14/2012,150
5/15/2012,145
5/16/2012,115
5/17/2012,132
5/18/2012,139
5/19/2012,120
5/20/2012,138
5/21/2012,127
5/22/2012,154
5/23/2012,127
5/24/2012,135
5/25/2012,129
5/26/2012,146
5/27/2012,137
5/28/2012,125
5/29/2012,130
5/30/2012,141
5/31/2012,106
6/1/2012,155
6/2/2012,155
6/3/2012,137
6/4/2012,144
6/5/2012,140
6/6/2012,137
6/7/2012,116
6/8/2012,138
6/9/2012,114
6/10/2012,151
6/11/2012,154
6/12/2012,133
6/13/2012,147
6/14/2012,119
6/15/2012,139
6/16/2012,124
6/17/2012,125
6/18/2012,151
6/19/2012,132
6/20/2012,147
6/21/2012,154
6/22/2012,137
6/23/2012,114
6/24/2012,136
6/25/2012,143
6/26/2012,139
6/27/2012,135
6/28/2012,147
6/29/2012,139
6/30/2012,156
7/1/2012,134
7/2/2012,154
7/3/2012,126
7/4/2012,128
7/5/2012,152
7/6/2012,156
7/7/2012,139
7/8/2012,128
7/9/2012,175
7/10/2012,148
7/11/2012,148
7/12/2012,159
7/13/2012,153
7/14/2012,153
7/15/2012,131
7/16/2012,133
7/17/2012,125
7/18/2012,144
7/19/2012,135
7/20/2012,145
7/21/2012,140
7/22/2012,125
7/23/2012,163
7/24/2012,157
7/25/2012,135
7/26/2012,151
7/27/2012,140
7/28/2012,147
7/29/2012,125
7/30/2012,133
7/31/2012,132
8/1/2012,145
8/2/2012,138
8/3/2012,139
8/4/2012,119
8/5/2012,109
8/6/2012,141
8/7/2012,153
8/8/2012,122
8/9/2012,155
8/10/2012,150
8/11/2012,149
8/12/2012,123
8/13/2012,142
8/14/2012,121
8/15/2012,147
8/16/2012,135
8/17/2012,149
8/18/2012,123
8/19/2012,132
8/20/2012,152
8/21/2012,149
8/22/2012,134
8/23/2012,139
8/24/2012,135
8/25/2012,132
8/26/2012,115
8/27/2012,119
8/28/2012,123
8/29/2012,139
8/30/2012,124
8/31/2012,150
9/1/2012,146
9/2/2012,131
9/3/2012,130
9/4/2012,146
9/5/2012,143
9/6/2012,131
9/7/2012,124
9/8/2012,131
9/9/2012,120
9/10/2012,144
9/11/2012,130
9/12/2012,132
9/13/2012,114
9/14/2012,131
9/15/2012,123
9/16/2012,133
9/17/2012,151
9/18/2012,131
9/19/2012,131
9/20/2012,133
9/21/2012,117
9/22/2012,131
9/23/2012,129
9/24/2012,127
9/25/2012,132
9/26/2012,138
9/27/2012,156
9/28/2012,141
9/29/2012,148
9/30/2012,160
10/1/2012,136
10/2/2012,133
10/3/2012,131
10/4/2012,125
10/5/2012,140
10/6/2012,123
10/7/2012,141
10/8/2012,136
10/9/2012,144
10/10/2012,131
10/11/2012,127
10/12/2012,146
10/13/2012,131
10/14/2012,131
10/15/2012,151
10/16/2012,131
10/17/2012,141
10/18/2012,107
10/19/2012,145
10/20/2012,123
10/21/2012,135
10/22/2012,148
10/23/2012,149
10/24/2012,144
10/25/2012,119
10/26/2012,136
10/27/2012,152
10/28/2012,138
10/29/2012,111
10/30/2012,121
10/31/2012,104
11/1/2012,134
11/2/2012,145
11/3/2012,143
11/4/2012,161
11/5/2012,145
11/6/2012,138
11/7/2012,133
11/8/2012,125
11/9/2012,149
11/10/2012,140
11/11/2012,134
11/12/2012,142
11/13/2012,146
11/14/2012,142
11/15/2012,137
11/16/2012,143
11/17/2012,120
11/18/2012,126
11/19/2012,165
11/20/2012,144
11/21/2012,130
11/22/2012,96
11/23/2012,176
11/24/2012,169
11/25/2012,155
11/26/2012,163
11/27/2012,139
11/28/2012,145
11/29/2012,134
11/30/2012,181
12/1/2012,142
12/2/2012,138
12/3/2012,144
12/4/2012,131
12/5/2012,149
12/6/2012,163
12/7/2012,132
12/8/2012,139
12/9/2012,147
12/10/2012,152
12/11/2012,124
12/12/2012,133
12/13/2012,116
12/14/2012,141
12/15/2012,137
12/16/2012,133
12/17/2012,166
12/18/2012,139
12/19/2012,135
12/20/2012,147
12/21/2012,133
12/22/2012,138
12/23/2012,147
12/24/2012,149
12/25/2012,164
12/26/2012,200
12/27/2012,190
12/28/2012,174
12/29/2012,189
12/30/2012,189
12/31/2012,171
1/1/2013,189
1/2/2013,205
1/3/2013,195
1/4/2013,183
1/5/2013,183
1/6/2013,182
1/7/2013,180
1/8/2013,157
1/9/2013,173
1/10/2013,148
1/11/2013,151
1/12/2013,159
1/13/2013,164
1/14/2013,164
1/15/2013,148
1/16/2013,144
1/17/2013,146
1/18/2013,130
1/19/2013,158
1/20/2013,154
1/21/2013,182
1/22/2013,145
1/23/2013,154
1/24/2013,150
1/25/2013,160
1/26/2013,136
1/27/2013,144
1/28/2013,164
1/29/2013,154
1/30/2013,158
1/31/2013,128
2/1/2013,132
2/2/2013,146
2/3/2013,111
2/4/2013,149
2/5/2013,140
2/6/2013,149
2/7/2013,157
2/8/2013,156
2/9/2013,143
2/10/2013,161
2/11/2013,166
2/12/2013,157
2/13/2013,161
2/14/2013,153
2/15/2013,163
2/16/2013,149
2/17/2013,118
2/18/2013,158
2/19/2013,147
2/20/2013,179
2/21/2013,166
2/22/2013,174
2/23/2013,138
2/24/2013,169
2/25/2013,169
2/26/2013,163
2/27/2013,150
2/28/2013,147
3/1/2013,132
3/2/2013,160
3/3/2013,162
3/4/2013,167
3/5/2013,149
3/6/2013,173
3/7/2013,164
3/8/2013,159
3/9/2013,180
3/10/2013,159
3/11/2013,182
3/12/2013,146
3/13/2013,161
3/14/2013,150
3/15/2013,168
3/16/2013,170
3/17/2013,150
3/18/2013,193
3/19/2013,178
3/20/2013,169
3/21/2013,173
3/22/2013,173
3/23/2013,176
3/24/2013,157
3/25/2013,145
3/26/2013,160
3/27/2013,157
3/28/2013,141
3/29/2013,166
3/30/2013,162
3/31/2013,165
4/1/2013,161
4/2/2013,171
4/3/2013,179
4/4/2013,172
4/5/2013,164
4/6/2013,165
4/7/2013,135
4/8/2013,159
4/9/2013,157
4/10/2013,159
4/11/2013,167
4/12/2013,149
4/13/2013,151
4/14/2013,158
4/15/2013,176
4/16/2013,156
4/17/2013,174
4/18/2013,162
4/19/2013,156
4/20/2013,148
4/21/2013,143
4/22/2013,160
4/23/2013,149
4/24/2013,140
4/25/2013,165
4/26/2013,152
4/27/2013,155
4/28/2013,166
4/29/2013,151
4/30/2013,151
5/1/2013,123
5/2/2013,138
5/3/2013,124
5/4/2013,175
5/5/2013,155
5/6/2013,156
5/7/2013,139
5/8/2013,157
5/9/2013,113
5/10/2013,137
5/11/2013,159
5/12/2013,148
5/13/2013,181
5/14/2013,126
5/15/2013,141
5/16/2013,145
5/17/2013,142
5/18/2013,160
5/19/2013,155
5/20/2013,173
5/21/2013,142
5/22/2013,153
5/23/2013,163
5/24/2013,144
5/25/2013,152
5/26/2013,165
5/27/2013,167
5/28/2013,178
5/29/2013,153
5/30/2013,133
5/31/2013,144
6/1/2013,137
6/2/2013,158
6/3/2013,164
6/4/2013,152
6/5/2013,141
6/6/2013,147
6/7/2013,135
6/8/2013,142
6/9/2013,162
6/10/2013,179
6/11/2013,146
6/12/2013,176
6/13/2013,175
6/14/2013,183
6/15/2013,158
6/16/2013,140
6/17/2013,166
6/18/2013,168
6/19/2013,164
6/20/2013,178
6/21/2013,147
6/22/2013,162
6/23/2013,149
6/24/2013,174
6/25/2013,170
6/26/2013,161
6/27/2013,159
6/28/2013,156
6/29/2013,142
6/30/2013,146
7/1/2013,165
7/2/2013,169
7/3/2013,158
7/4/2013,149
7/5/2013,174
7/6/2013,161
7/7/2013,185
7/8/2013,167
7/9/2013,168
7/10/2013,172
7/11/2013,150
7/12/2013,167
7/13/2013,174
7/14/2013,139
7/15/2013,178
7/16/2013,177
7/17/2013,177
7/18/2013,166
7/19/2013,135
7/20/2013,142
7/21/2013,164
7/22/2013,169
7/23/2013,147
7/24/2013,165
7/25/2013,148
7/26/2013,165
7/27/2013,142
7/28/2013,153
7/29/2013,145
7/30/2013,143
7/31/2013,138
8/1/2013,170
8/2/2013,157
8/3/2013,143
8/4/2013,144
8/5/2013,172
8/6/2013,160
8/7/2013,159
8/8/2013,178
8/9/2013,177
8/10/2013,150
8/11/2013,155
8/12/2013,164
8/13/2013,153
8/14/2013,157
8/15/2013,143
8/16/2013,157
8/17/2013,147
8/18/2013,153
8/19/2013,157
8/20/2013,157
8/21/2013,139
8/22/2013,157
8/23/2013,138
8/24/2013,157
8/25/2013,151
8/26/2013,165
8/27/2013,128
8/28/2013,154
8/29/2013,165
8/30/2013,149
8/31/2013,114
9/1/2013,175
9/2/2013,138
9/3/2013,150
9/4/2013,115
9/5/2013,147
9/6/2013,124
9/7/2013,147
9/8/2013,128
9/9/2013,146
9/10/2013,146
9/11/2013,133
9/12/2013,128
9/13/2013,118
9/14/2013,126
9/15/2013,133
9/16/2013,158
9/17/2013,131
9/18/2013,151
9/19/2013,144
9/20/2013,158
9/21/2013,143
9/22/2013,161
9/23/2013,149
9/24/2013,134
9/25/2013,163
9/26/2013,139
9/27/2013,134
9/28/2013,148
9/29/2013,131
9/30/2013,135
10/1/2013,131
10/2/2013,135
10/3/2013,141
10/4/2013,155
10/5/2013,124
10/6/2013,140
10/7/2013,167
10/8/2013,153
10/9/2013,139
10/10/2013,161
10/11/2013,136
10/12/2013,126
10/13/2013,127
10/14/2013,164
10/15/2013,160
10/16/2013,150
10/17/2013,141
10/18/2013,131
10/19/2013,147
10/20/2013,148
10/21/2013,170
10/22/2013,135
10/23/2013,151
10/24/2013,132
10/25/2013,159
10/26/2013,135
10/27/2013,134
10/28/2013,143
10/29/2013,157
10/30/2013,146
10/31/2013,119
11/1/2013,144
11/2/2013,143
11/3/2013,113
11/4/2013,140
11/5/2013,140
11/6/2013,125
11/7/2013,147
11/8/2013,138
11/9/2013,155
11/10/2013,162
11/11/2013,154
11/12/2013,129
11/13/2013,120
11/14/2013,148
11/15/2013,157
11/16/2013,157
11/17/2013,145
11/18/2013,144
11/19/2013,155
11/20/2013,134
11/21/2013,125
11/22/2013,133
11/23/2013,139
11/24/2013,118
11/25/2013,175
11/26/2013,139
11/27/2013,128
11/28/2013,111
11/29/2013,166
11/30/2013,169
12/1/2013,156
12/2/2013,146
12/3/2013,152
12/4/2013,169
12/5/2013,146
12/6/2013,162
12/7/2013,158
12/8/2013,156
12/9/2013,157
12/10/2013,154
12/11/2013,136
12/12/2013,136
12/13/2013,127
12/14/2013,144
12/15/2013,137
12/16/2013,155
12/17/2013,126
12/18/2013,131
12/19/2013,159
12/20/2013,155
12/21/2013,151
12/22/2013,172
12/23/2013,202
12/24/2013,136
12/25/2013,149
12/26/2013,199
12/27/2013,199
12/28/2013,209
12/29/2013,208
12/30/2013,181
12/31/2013,163
1/1/2014,199
1/2/2014,193
1/3/2014,188
1/4/2014,157
1/5/2014,163
1/6/2014,162
1/7/2014,139
1/8/2014,153
1/9/2014,172
1/10/2014,158
1/11/2014,203
1/12/2014,164
1/13/2014,176
1/14/2014,145
1/15/2014,144
1/16/2014,150
1/17/2014,131
1/18/2014,150
1/19/2014,164
1/20/2014,177
1/21/2014,175
1/22/2014,141
1/23/2014,156
1/24/2014,165
1/25/2014,140
1/26/2014,143
1/27/2014,167
1/28/2014,167
1/29/2014,142
1/30/2014,146
1/31/2014,140
2/1/2014,148
2/2/2014,178
2/3/2014,167
2/4/2014,180
2/5/2014,163
2/6/2014,170
2/7/2014,142
2/8/2014,157
2/9/2014,141
2/10/2014,156
2/11/2014,159
2/12/2014,170
2/13/2014,174
2/14/2014,149
2/15/2014,165
2/16/2014,160
2/17/2014,200
2/18/2014,184
2/19/2014,165
2/20/2014,188
2/21/2014,168
2/22/2014,186
2/23/2014,180
2/24/2014,200
2/25/2014,164
2/26/2014,154
2/27/2014,185
2/28/2014,165
3/1/2014,165
3/2/2014,166
3/3/2014,188
3/4/2014,182
3/5/2014,173
3/6/2014,183
3/7/2014,170
3/8/2014,165
3/9/2014,155
3/10/2014,193
3/11/2014,173
3/12/2014,171
3/13/2014,173
3/14/2014,171
3/15/2014,165
3/16/2014,167
3/17/2014,173
3/18/2014,175
3/19/2014,145
3/20/2014,170
3/21/2014,145
3/22/2014,192
3/23/2014,173
3/24/2014,175
3/25/2014,170
3/26/2014,164
3/27/2014,152
3/28/2014,182
3/29/2014,156
3/30/2014,160
3/31/2014,155
4/1/2014,157
4/2/2014,152
4/3/2014,175
